year,pa_code,pa_area,pa_cropland,pa_pctcrop,vol_deliv_cy,vol_deliv_cy_ag,vol_deliv_cy_mi,vol_deliv_wy,vol_deliv_wy_ag,vol_deliv_wy_mi,vol_maximum,vol_maximum_ag,vol_maximum_mi,swp_deliveries,swp_deliveries_ag,swp_deliveries_mi,swp_maxvol,swp_maxvol_ag,swp_maxvol_mi,swp_basemax,swp_basemax_ag,swp_basemax_mi,cvp_deliveries_cy,cvp_deliveries_cy_ag,cvp_deliveries_cy_mi,cvp_deliveries_wy,cvp_deliveries_wy_ag,cvp_deliveries_wy_mi,cvp_maxvol,cvp_maxvol_ag,cvp_maxvol_mi,loco_maxvol,loco_maxvol_ag,loco_maxvol_mi,loco_deliveries,loco_deliveries_ag,loco_deliveries_mi,rights_avgdivert,rights_avgdivert_ag,rights_avgdivert_mi,pct_allocation,pct_allocation_ag,pct_allocation_mi,swp_pctallo_ag,swp_pctallo_mi,cvp_pctallo_ag,cvp_pctallo_mi
1999,709,1836.707630188,1053.477989196777,.5735687,565979.2445272207,565565.8802379966,413.3643813430099,564719.9403330088,564306.5760438442,413.3643813430099,645275.5736861378,644866.2757962197,409.2979798613815,46165.44888204336,46007.33301347494,158.1158742904663,42319.05426122248,42165.00478203595,154.0494728088379,45224.19274480641,45070.14326699078,154.0494728088379,226759.380386062,226759.380386062,0,225500.0761914551,225500.0761914551,0,306996.99914217,306996.99914217,0,0,0,0,0,0,0,293054.4283482878,292799.1799203306,255.2484278975753,.85553193,.8554402,1,1,1,.69634318,
2000,709,1836.707630188,1053.477989196777,.5735687,588928.8990944624,588627.0729306936,301.826259642723,590590.8615549803,590289.0353912115,301.826259642723,645275.5736861378,644866.2757962197,409.2979798613815,52400.14246296883,52353.56481337547,46.57765007019043,39355.0755969882,39201.02611887455,154.0494728088379,45224.19274480641,45070.14326699078,154.0494728088379,243474.3912572265,243474.3912572265,0,245136.3537177444,245136.3537177444,0,306996.99914217,306996.99914217,0,0,0,0,0,0,0,293054.4283482878,292799.1799203306,255.2484278975753,.84032756,.84025013,.96236253,.90000004,.89999998,.67911643,
2001,709,1836.707630188,1053.477989196777,.5735687,521885.3094012737,521626.4947789609,258.8147195278434,529963.0357928276,529704.2211705148,258.8147195278434,645275.5736861378,644866.2757962197,409.2979798613815,28810.54760095477,28806.98134413362,3.56625697016716,38479.9961245805,38325.94664819539,154.0494728088379,45224.19274480641,45070.14326699078,154.0494728088379,200020.314632684,200020.314632684,0,208098.0410242379,208098.0410242379,0,306996.99914217,306996.99914217,0,0,0,0,0,0,0,293054.4283482878,292799.1799203306,255.2484278975753,.77466869,.77467155,.77041137,.38999999,.38999999,.6162374,
2002,709,1836.707630188,1053.477989196777,.5735687,565003.1761398762,564733.519663766,269.6565730868606,561138.523246333,560868.8667702228,269.6565730868606,645275.5736861378,644866.2757962197,409.2979798613815,35974.52429036796,35960.1162007302,14.40809011459351,38479.9961245805,38325.94664819539,154.0494728088379,45224.19274480641,45070.14326699078,154.0494728088379,235974.2463196069,235974.2463196069,0,232109.5934260637,232109.5934260637,0,306996.99914217,306996.99914217,0,0,0,0,0,0,0,293054.4283482878,292799.1799203306,255.2484278975753,.81606251,.81601751,.88708752,.69999999,.69999999,.6575762,
2003,709,1836.707630188,1053.477989196777,.5735687,552582.980904609,552273.8608689308,309.1201334296493,552592.4737832844,552283.3537476063,309.1201334296493,645275.5736861378,644866.2757962197,409.2979798613815,40627.61949522793,40573.74795307219,53.87154054641724,38479.9961245805,38325.94664819539,154.0494728088379,45224.19274480641,45070.14326699078,154.0494728088379,218900.9716612101,218900.9716612101,0,218910.4645398855,218910.4645398855,0,306996.99914217,306996.99914217,0,0,0,0,0,0,0,293054.4283482878,292799.1799203306,255.2484278975753,.82905346,.82896888,.96236253,.90000004,.89999998,.65541947,
2004,709,1836.707630188,1053.477989196777,.5735687,553155.7211234868,552755.1981224418,400.5231023131637,544451.34971264,544050.8267115951,400.5231023131637,645275.5736861378,644866.2757962197,409.2979798613815,31651.59659852087,31506.321992293,145.2746105194092,38381.83271551132,38227.7832455039,154.0494728088379,45224.19274480641,45070.14326699078,154.0494728088379,228449.7031652927,228449.7031652927,0,219745.331754446,219745.331754446,0,306996.99914217,306996.99914217,0,0,0,0,0,0,0,293054.4283482878,292799.1799203306,255.2484278975753,.81255823,.81252295,.86826879,.64999998,.64999998,.6575762,
2005,709,1836.707630188,1053.477989196777,.5735687,651917.6204371452,651582.7218213081,334.8987174330978,663167.1725523472,662832.2739365101,334.8987174330978,645275.5736861378,644866.2757962197,409.2979798613815,58845.44534042478,58765.79511645436,79.6502251625061,38381.83271551132,38227.7832455039,154.0494728088379,45224.19274480641,45070.14326699078,154.0494728088379,300017.7299880981,300017.7299880981,0,311267.2821037769,311267.2821037769,0,306996.99914217,306996.99914217,0,0,0,0,0,0,0,293054.4283482878,292799.1799203306,255.2484278975753,.98223686,.9822495,.96236253,.90000004,.89999998,.97739494,
2006,709,1836.707630188,1053.477989196777,.5735687,632613.4038901329,632245.76692307,367.6370635329513,647262.6329452991,646894.9959782958,367.6370635329513,645275.5736861378,644866.2757962197,409.2979798613815,51635.63922449946,51523.25062802434,112.388596534729,38381.83271551132,38227.7832455039,154.0494728088379,45224.19274480641,45070.14326699078,154.0494728088379,287923.2996007428,287923.2996007428,0,302572.5325571299,302572.5325571299,0,306996.99914217,306996.99914217,0,0,0,0,0,0,0,293054.4283482878,292799.1799203306,255.2484278975753,1,1,1,1,1,1,
2007,709,1836.707630188,1053.477989196777,.5735687,513309.4152831584,512963.5867176503,345.8286614714889,493097.5228364021,492751.6942708939,345.8286614714889,645275.5736861378,644866.2757962197,409.2979798613815,42099.46531061828,42008.88512860239,90.58017826080322,38381.83271551132,38227.7832455039,154.0494728088379,45224.19274480641,45070.14326699078,154.0494728088379,178155.5226185322,178155.5226185322,0,157943.6243135929,157943.6243135929,0,306996.99914217,306996.99914217,0,0,0,0,0,0,0,293054.4283482878,292799.1799203306,255.2484278975753,.69479078,.69469279,.84945011,.60000002,.60000002,.41740701,
2008,709,1836.707630188,1053.477989196777,.5735687,534548.4680974483,534265.0971092284,283.3710856734542,539732.5838844776,539449.2128962576,283.3710856734542,645275.5736861378,644866.2757962197,409.2979798613815,31087.90145228803,31059.7788374275,28.12261509895325,38381.83271551132,38227.7832455039,154.0494728088379,45224.19274480641,45070.14326699078,154.0494728088379,210406.114134863,210406.114134863,0,215590.2343173772,215590.2343173772,0,306996.99914217,306996.99914217,0,0,0,0,0,0,0,293054.4283482878,292799.1799203306,255.2484278975753,.81920701,.81924772,.75535637,.34999999,.34999999,.71574479,
2009,709,1836.707630188,1053.477989196777,.5735687,559010.8169920743,558752.2358474731,258.5812417565612,554719.7114842236,554461.1303396225,258.5812417565612,645275.5736861378,644866.2757962197,409.2979798613815,34501.6325596422,34498.29978041351,3.332779198884964,38381.83271551132,38227.7832455039,154.0494728088379,45224.19274480641,45070.14326699078,154.0494728088379,231454.7580761909,231454.7580761909,0,227163.6479282379,227163.6479282379,0,306996.99914217,306996.99914217,0,0,0,0,0,0,0,293054.4283482878,292799.1799203306,255.2484278975753,.70980442,.70976371,.77417511,.40000001,.40000001,.47842637,
2010,709,1836.707630188,1053.477989196777,.5735687,598173.2048548609,597908.5909652561,264.6139865218429,600343.8440367132,600079.2301471084,264.6139865218429,645275.5736861378,644866.2757962197,409.2979798613815,30530.23255217075,30520.86712241173,9.365429818630219,37674.014704898,37519.96523018181,154.0494728088379,45224.19274480641,45070.14326699078,154.0494728088379,274588.5547661781,274588.5547661781,0,276759.1939480305,276759.1939480305,0,306996.99914217,306996.99914217,0,0,0,0,0,0,0,293054.4283482878,292799.1799203306,255.2484278975753,.79488003,.79486942,.81181258,.5,.5,.64251518,
2011,709,1836.707630188,1053.477989196777,.5735687,607396.2730724812,607098.5501033068,297.7230654059676,624953.6228325367,624655.8998633623,297.7230654059676,645275.5736861378,644866.2757962197,409.2979798613815,51241.23825585842,51198.76363152266,42.47462463378906,37674.014704898,37519.96523018181,154.0494728088379,45224.19274480641,45070.14326699078,154.0494728088379,263100.5780385435,263100.5780385435,0,280657.927798599,280657.927798599,0,306996.99914217,306996.99914217,0,0,0,0,0,0,0,293054.4283482878,292799.1799203306,255.2484278975753,.84868461,.84863639,.92472506,.80000001,.80000001,.7114132,
2012,709,1836.707630188,1053.477989196777,.5735687,502148.4013592303,501861.6792582273,286.7221978007583,476280.9016262591,475994.1795252562,286.7221978007583,645275.5736861378,644866.2757962197,409.2979798613815,34455.36813810468,34423.89443156123,31.47370624542236,37674.014704898,37519.96523018181,154.0494728088379,45224.19274480641,45070.14326699078,154.0494728088379,174638.6118962765,174638.6118962765,0,148771.1121633053,148771.1121633053,0,306996.99914217,306996.99914217,0,0,0,0,0,0,0,293054.4283482878,292799.1799203306,255.2484278975753,.65357053,.6534344,.86826879,.64999998,.64999998,.3234008,
2013,709,1836.707630188,1053.477989196777,.5735687,487730.0470651835,487436.4568300992,293.5903311072616,498607.5857378691,498313.9955027848,293.5903311072616,645275.5736861378,644866.2757962197,409.2979798613815,31529.04908639193,31490.70724272728,38.3418436050415,37674.014704898,37519.96523018181,154.0494728088379,45224.19274480641,45070.14326699078,154.0494728088379,163146.5666594505,163146.5666594505,0,174024.1053321362,174024.1053321362,0,306996.99914217,306996.99914217,0,0,0,0,0,0,0,293054.4283482878,292799.1799203306,255.2484278975753,.64824933,.64818156,.75535637,.34999999,.34999999,.35640967,
2014,709,1836.707630188,1053.477989196777,.5735687,363786.8192152381,363531.5697259009,255.2495864344965,349473.3547369838,349218.1052477658,255.2495864344965,645275.5736861378,644866.2757962197,409.2979798613815,22827.09163662791,22827.09049212933,.0011444983974798,37674.014704898,37519.96523018181,154.0494728088379,45224.19274480641,45070.14326699078,154.0494728088379,47905.26463162899,47905.26463162899,0,33591.80015349388,33591.80015349388,0,306996.99914217,306996.99914217,0,0,0,0,0,0,0,293054.4283482878,292799.1799203306,255.2484278975753,.45765781,.45754087,.6424439,.050000001,.050000001,0,
2015,709,1836.707630188,1053.477989196777,.5735687,340720.31073419,340451.3557530716,268.9550788699416,341366.8987157717,341097.9437346533,268.9550788699416,645275.5736861378,644866.2757962197,409.2979798613815,22524.09265486896,22510.3861426264,13.70651268959045,37674.014704898,37519.96523018181,154.0494728088379,45224.19274480641,45070.14326699078,154.0494728088379,25141.83427894115,25141.83427894115,0,25788.42226052284,25788.42226052284,0,306996.99914217,306996.99914217,0,0,0,0,0,0,0,293054.4283482878,292799.1799203306,255.2484278975753,.46817061,.46802446,.69890016,.2,.2,0,
2016,709,1836.707630188,1053.477989196777,.5735687,479408.687410593,479142.4140615761,266.2734465895919,512582.1944389343,512315.9210899174,266.2734465895919,645275.5736861378,644866.2757962197,409.2979798613815,28086.91975709796,28075.89480426908,11.02495300769806,37674.014704898,37519.96523018181,154.0494728088379,45224.19274480641,45070.14326699078,154.0494728088379,158267.3225152493,158267.3225152493,0,191440.8295435905,191440.8295435905,0,306996.99914217,306996.99914217,0,0,0,0,0,0,0,293054.4283482878,292799.1799203306,255.2484278975753,.7078523,.70776254,.84945011,.60000002,.60000002,.44486091,
2017,709,1836.707630188,1053.477989196777,.5735687,659971.5034056306,659674.1442747414,297.3592281638412,662846.8019426465,662549.4428117573,297.3592281638412,645275.5736861378,644866.2757962197,409.2979798613815,51070.90971407294,51028.79904034734,42.11067342758179,37674.014704898,37519.96523018181,154.0494728088379,45224.19274480641,45070.14326699078,154.0494728088379,315846.1960279644,315846.1960279644,0,318721.4945649803,318721.4945649803,0,306996.99914217,306996.99914217,0,0,0,0,0,0,0,293054.4283482878,292799.1799203306,255.2484278975753,.98948723,.98951644,.94354379,.85000008,.85000002,1,
2018,709,1836.707630188,1053.477989196777,.5735687,617781.2552779913,617521.1954416633,260.0599335728912,612354.7257529497,612094.6659166217,260.0599335728912,645275.5736861378,644866.2757962197,409.2979798613815,26964.08286044002,26959.27138960361,4.81147101521492,37674.014704898,37519.96523018181,154.0494728088379,45224.19274480641,45070.14326699078,154.0494728088379,297762.701561451,297762.701561451,0,292336.1720364094,292336.1720364094,0,306996.99914217,306996.99914217,0,0,0,0,0,0,0,293054.4283482878,292799.1799203306,255.2484278975753,.74911046,.74910665,.75535637,.34999999,.34999999,.5684092,
2019,709,1836.707630188,1053.477989196777,.5735687,657273.0052346736,657006.0862846822,266.9190476237563,650010.8376440555,649743.918694064,266.9190476237563,645275.5736861378,644866.2757962197,409.2979798613815,42944.52254162729,42932.85209213197,11.67044985294342,37674.014704898,37519.96523018181,154.0494728088379,45224.19274480641,45070.14326699078,154.0494728088379,321274.0731010437,321274.0731010437,0,314011.9055104256,314011.9055104256,0,306996.99914217,306996.99914217,0,0,0,0,0,0,0,293054.4283482878,292799.1799203306,255.2484278975753,.96455437,.96459162,.90590632,.75,.75,.96232492,
2020,709,1836.707630188,1053.477989196777,.5735687,515652.8449831605,515391.7217623293,261.1233184038429,493483.480350554,493222.3571297228,261.1233184038429,645275.5736861378,644866.2757962197,409.2979798613815,26390.31196017563,26384.43724985421,5.874710083007813,37674.014704898,37519.96523018181,154.0494728088379,45224.19274480641,45070.14326699078,154.0494728088379,196208.0778448582,196208.0778448582,0,174038.7132122517,174038.7132122517,0,306996.99914217,306996.99914217,0,0,0,0,0,0,0,293054.4283482878,292799.1799203306,255.2484278975753,.64524746,.64521366,.69890016,.2,.2,.37219688,
2021,709,1836.707630188,1053.477989196777,.5735687,401808.0208081007,401551.5740384758,256.4468669517664,399693.542514205,399437.09574458,256.4468669517664,645275.5736861378,644866.2757962197,409.2979798613815,24905.19598424435,24903.99769443274,1.198289811611176,37674.014704898,37519.96523018181,154.0494728088379,45224.19274480641,45070.14326699078,154.0494728088379,83848.42116165161,83848.42116165161,0,81733.94286775589,81733.94286775589,0,306996.99914217,306996.99914217,0,0,0,0,0,0,0,293054.4283482878,292799.1799203306,255.2484278975753,.55780393,.55775046,.6424439,.050000001,.050000001,.21049652,
1993,710,2951.959174022,1729.362152099609,.5858354,1048705.36122942,755385.7818607092,293319.5764623329,1050133.946866512,756814.3674978018,293319.5764623329,1195249.84919548,897825.8127368689,297424.031501834,448622.8021254539,364811.6153111458,83811.18870735168,445423.4219243526,357507.7622611523,87915.65820455551,445423.4219243526,357507.7622611523,87915.65820455551,201913.1885662824,201913.1885662824,0,203341.774203375,203341.774203375,0,351656.8945331573,351656.8945331573,0,0,0,0,0,0,0,398169.4488385364,188661.0578238964,209508.3892446205,.97392559,.96528786,1,1,1,.9113754,
1994,710,2951.959174022,1729.362152099609,.5858354,708097.0246448517,441672.6733941436,266424.3502622291,719825.6587862968,453401.3075355887,266424.3502622291,1195249.84919548,897825.8127368689,297424.031501834,256942.0117330551,200026.0897066593,56915.92236280441,445423.4219243526,357507.7622611523,87915.65820455551,445423.4219243526,357507.7622611523,87915.65820455551,52985.46227359772,52985.46227359772,0,64714.09641495347,64714.09641495347,0,351656.8945331573,351656.8945331573,0,0,0,0,0,0,0,398169.4488385364,188661.0578238964,209508.3892446205,.54622203,.44487128,.85220486,.5,.5,.091003187,
1995,710,2951.959174022,1729.362152099609,.5858354,1258147.956938744,960191.5456166267,297956.4010315582,1288629.501511574,990673.0901894569,297956.4010315582,1195249.84919548,897825.8127368689,297424.031501834,445013.2169492245,356565.2202980518,88447.99714660645,445423.4219243526,357507.7622611523,87915.65820455551,445423.4219243526,357507.7622611523,87915.65820455551,414965.3340720236,414965.3340720236,0,445446.8591136932,445446.8591136932,0,351656.8945331573,351656.8945331573,0,0,0,0,0,0,0,398169.4488385364,188661.0578238964,209508.3892446205,1,1,1,1,1,1,
1996,710,2951.959174022,1729.362152099609,.5858354,1231335.216506004,933222.7503094673,298112.4637189552,1186294.120615959,888181.6544194221,298112.4637189552,1195249.84919548,897825.8127368689,297424.031501834,456852.8880864382,368248.7951179743,88604.09156799316,432671.3258675337,344755.66571033,87915.65820455551,445423.4219243526,357507.7622611523,87915.65820455551,376312.9153089523,376312.9153089523,0,331271.8174657822,331271.8174657822,0,351656.8945331573,351656.8945331573,0,0,0,0,0,0,0,398169.4488385364,188661.0578238964,209508.3892446205,.89048743,.85420901,1,1,1,.62777668,
1997,710,2951.959174022,1729.362152099609,.5858354,1043082.278731108,754731.9357554913,288350.3432117149,1052557.544157743,764207.201182127,288350.3432117149,1195249.84919548,897825.8127368689,297424.031501834,425348.9815210104,346507.0516422987,78841.93131351471,431151.8934499025,343236.2386556864,87915.65820455551,445423.4219243526,357507.7622611523,87915.65820455551,219563.8492113352,219563.8492113352,0,229039.1165910959,229039.1165910959,0,351656.8945331573,351656.8945331573,0,0,0,0,0,0,0,398169.4488385364,188661.0578238964,209508.3892446205,.8957023,.86115146,1,1,1,.64550155,
